_id,text
ObjectId(5cafcb6f72d501346cb8f3de),"RT @ElizHarball: Followers in the lower 48, please listen to this story. https://t.co/fhjy63oWCf"
ObjectId(5cafcb6f72d501346cb8f3e1),"Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cyc… https://t.co/vH6rO4NiIO"
ObjectId(5cafcb7072d501346cb8f3e4),RT @RebeccaHuntley2: Who are the world's greatest communicators on climate change? Not just in charge of the facts but engage the audience…
ObjectId(5cafcb7072d501346cb8f3e7),ICYMI! Just watched @jayinslee’s #CNNTownHall! I’ll guarantee you he is not a one-trick pony! I checked a whole bun… https://t.co/IWiaSzkpTj
ObjectId(5cafcb7172d501346cb8f3ea),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcb7272d501346cb8f3ed),#SEAI #heatpumps #energy #nZEB #hotwater #water #heatpump #climatechange #sustainability #co2 #RBSi @ Renewable Bui… https://t.co/MUVwgHwIo1
ObjectId(5cafcb7472d501346cb8f3f0),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcb7672d501346cb8f3f3),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcb7d72d501346cb8f3f6),"RT @RichieMerzian: The support from conservative parties for climate action in Denmark is driven by conservationism, energy security and th…"
ObjectId(5cafcb7d72d501346cb8f3f9),@ScottAdamsSays What is getting in the way of the #ClimateChange argument: crap like this: https://t.co/LOH1T6HVWh
ObjectId(5cafcb7e72d501346cb8f3fc),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcb7f72d501346cb8f3ff),Amazon Employees Demand More Climate Action From Bezos And Board #solarpower #solarpanels #solarpv #solarenergy… https://t.co/l7c6PHly3j
ObjectId(5cafcb8172d501346cb8f402),So grateful that #waleg passed #100PercentClean today. What a great day! Many thanks to #climatechampions… https://t.co/TSIZpn1nPR
ObjectId(5cafcb8272d501346cb8f405),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcb8572d501346cb8f408),RT @valmasdel: Robust decision making under deep uncertainty is very relevant for adaptation strategies to #climatechange (e.g. coastal man…
ObjectId(5cafcb8a72d501346cb8f40b),"RT @Geology_History: April 11, 1912, RMS Titanic leaves Queenstown (Ireland) and sets sail to New York 🚢 4 days later hits the ship hits an…"
ObjectId(5cafcb8f72d501346cb8f40e),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafcb9672d501346cb8f411),"RT @UNFCCC: The logo for the December @UN #ClimateChange conference #COP25 in Santiago, Chile, has been released! Follow the official host…"
ObjectId(5cafcb9872d501346cb8f414),#Environnement #Pollution #Russie L’#UNESCO a demandé à maintes reprises de procéder à une évaluation environnement… https://t.co/2JvX8oL4XJ
ObjectId(5cafcb9e72d501346cb8f417),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcba472d501346cb8f41a),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcba572d501346cb8f41d),"RT @JohnDelaney: On combating #climatechange and creating #universalhealthcare, it's important to not only have the right goals, but also t…"
ObjectId(5cafcba772d501346cb8f420),"RT @TheAmandaShea: .@AOC is willing to acknowledge that there's a crisis at the border, but only to the extent to claim it's caused by #cli…"
ObjectId(5cafcba972d501346cb8f423),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcbac72d501346cb8f426),"@DavidBoga79 maybe this might help you understand that climate change is real, it’s affecting Papua New Guineans an… https://t.co/TGIuADJ3i3"
ObjectId(5cafcbb372d501346cb8f429),"RT @WWFChile: ""Queremos que esta cumbre sea una oportunidad para que Chile pueda mostrar y fortalecer liderazgo para avanzar en metas más a…"
ObjectId(5cafcbb672d501346cb8f42c),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcbb872d501346cb8f42f),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafcbb972d501346cb8f432),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcbbb72d501346cb8f435),"New #EPA Chief Says #ClimateChange Is Not Top Priority
https://t.co/LhAcQfPPNe
#AndrewWheeler #Trump #Oil #Gas… https://t.co/vmHW7aOMfa"
ObjectId(5cafcbbc72d501346cb8f438),"RT @TerrenceEdwards: The sad reality of climate change. The walrus with no ice or place to go.

#Walrus 
#OurPlanet
#ClimateChange 
#Climat…"
ObjectId(5cafcbbd72d501346cb8f43b),RT @SolarPowerAust: Amazon Employees Demand More Climate Action From Bezos And Board #solarpower #solarpanels #solarpv #solarenergy #batter…
ObjectId(5cafcbbe72d501346cb8f43e),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcbbf72d501346cb8f441),The impacts of climate change #ClimateChange https://t.co/5d78FVoieJ
ObjectId(5cafcbbf72d501346cb8f444),@Power106fmJa
ObjectId(5cafcbc172d501346cb8f447),"""Las medidas actuales para proteger el clima y la biosfera son profundamente inadecuadas"" #climatechange… https://t.co/mYjqEMMT3F"
ObjectId(5cafcbc472d501346cb8f44a),"RT @Harvard: Seven research projects will share about $1 million in a round of grants awarded by the Climate Change Solutions Fund, an init…"
ObjectId(5cafcbc572d501346cb8f44d),"RT @JennySelsby: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lane…"
ObjectId(5cafcbcc72d501346cb8f450),"RT @citizensclimate: Cha-ching! The annual dividend for a family of 4 will reach $3,500 under the #EnergyInnovationAct. Throw in the fact t…"
ObjectId(5cafcbce72d501346cb8f453),RT @HallaTomas: Great day @globalcompact where I had the opportunity to talk about #JustTransition and the importance of an #intergeneratio…
ObjectId(5cafcbce72d501346cb8f456),RT @bl_preston: My hard copies of the Research Handbook on #Climatechange Adaptation Policy just arrived. Order your copy today or download…
ObjectId(5cafcbd472d501346cb8f459),Adding #plastic stickers to #gaspumps So the #Conservatives don’t believe in #climatechange or #plasticpollution  https://t.co/y5uuWsWcXT
ObjectId(5cafcbd672d501346cb8f45c),"RT @simpsubhswf: @TimWilsonMP You haven’t exactly covered yourselves in glory though Timmy have you..
#ClimateChange
#EnergyPolicy
#MatesRa…"
ObjectId(5cafcbd772d501346cb8f45f),"#AirPollution and #ClimateChange are two different things.  One is bad.  The other is not bad, and natural.

Fight… https://t.co/gaDspvTKbm"
ObjectId(5cafcbd872d501346cb8f462),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcbd972d501346cb8f465),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcbdb72d501346cb8f468),And Norway’s government will invest billions in solar and wind projects! ☀️💨🌎
ObjectId(5cafcbe172d501346cb8f46b),It’s coming from your government fools not your cars
ObjectId(5cafcbe372d501346cb8f46e),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcbe472d501346cb8f471),RT @WWF: Have you watched the heart-breaking walrus scene in @OurPlanet on Netflix yet? Discover how #climatechange is having a tragic impa…
ObjectId(5cafcbe572d501346cb8f474),@CindyLeinwand12 Jay Inslee is the only candidate making #ClimateChange a priority.  https://t.co/Dw7y86VVWN
ObjectId(5cafcbe672d501346cb8f477),"RT @TarynFoster_: Huge collaborative effort from Western Australian scientists. Sadly, despite their isolation WA reefs are not immune to #…"
ObjectId(5cafcbe872d501346cb8f47a),"RT @BrianMAGAswagga: G'mornin friends from lovely ❄#MinneSnowta❄
Ahhhhhh🌱🌷Springtime🌼🌻🌞
What's the saying? 🤔
April showers, FREEZES-TH outt…"
ObjectId(5cafcbea72d501346cb8f47d),Why Countries Must Take Individual Climate Action in Addition To Universal Agreements: https://t.co/eKjtBCXRxP… https://t.co/byua3xEoya
ObjectId(5cafcbf672d501346cb8f480),"This picture does say a thousand words! @SkypeScientist session with 5th grade students in Bangkok, Thailand 🇦🇺👩‍🔬… https://t.co/OzUjVStqUL"
ObjectId(5cafcbfb72d501346cb8f483),RT @SiobhanADM: Presenting today at this #climatechange migration workshop on the #displacement of Ambae people in #Vanuatu. I’m asking: ca…
ObjectId(5cafcbfc72d501346cb8f486),@evrenselgzt Petrol doğaya ihanettir. Petrol gelecek nesillere ihanettir. Petrol yasaklansın. Tek bir dünyamız var.… https://t.co/B6cKaKxF7l
ObjectId(5cafcbfd72d501346cb8f489),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcbff72d501346cb8f48c),"RT @ElizHarball: Followers in the lower 48, please listen to this story. https://t.co/fhjy63oWCf"
ObjectId(5cafcc0172d501346cb8f48f),RT @bl_preston: My hard copies of the Research Handbook on #Climatechange Adaptation Policy just arrived. Order your copy today or download…
ObjectId(5cafcc0b72d501346cb8f492),"""Million Year old Carbon 
We've got to find our way back to the Garden"" Joni Mitchell @JoniMitchellcom… https://t.co/Ee81uASncT"
ObjectId(5cafcc1072d501346cb8f495),RT @MMAChile: El #TiempoDeActuar es ahora y la próxima @COP25CL será un GRAN desafío para enfrentar las metas del Acuerdo de París y tener…
ObjectId(5cafcc1172d501346cb8f498),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc1272d501346cb8f49b),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc1572d501346cb8f49e),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc1572d501346cb8f4a1),"RT @AnnieDanz: This creative thinking will help ur #ClimateAction #plasticWaste's
#effective #economically #environmentally beneficial #wis…"
ObjectId(5cafcc1772d501346cb8f4a4),"RT @WWFChile: ""Queremos que esta cumbre sea una oportunidad para que Chile pueda mostrar y fortalecer liderazgo para avanzar en metas más a…"
ObjectId(5cafcc1c72d501346cb8f4a7),@RepThomasMassie has got to be the biggest idiot in Congress. Aside from Mr. Turtle. Good job @JohnKerry. I’ve lost… https://t.co/Ir2ItFvrfc
ObjectId(5cafcc1e72d501346cb8f4aa),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc1f72d501346cb8f4ad),"RT @CeresNews: President Trump’s executive order setting standards for pension funds in the private industry ""ignores the very clear inform…"
ObjectId(5cafcc1f72d501346cb8f4b0),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcc2272d501346cb8f4b3),RT @RepMcEachin: I am pleased to see that our military is taking critical action to address #climatechange despite the administration’s ref…
ObjectId(5cafcc2372d501346cb8f4b6),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcc2572d501346cb8f4b9),"RT @Lidsville: As a friend just said, Well so much for Mr Trudeau's statement that no nation would leave billions of barrels of oil in the…"
ObjectId(5cafcc2672d501346cb8f4bc),RT @pinkk9lover: 🤣😂Einstein @AOC has solved the reason behind the border invasion . It has nothing to do with communist dictators nor #Soci…
ObjectId(5cafcc2a72d501346cb8f4bf),"RT @citizensclimate: Cha-ching! The annual dividend for a family of 4 will reach $3,500 under the #EnergyInnovationAct. Throw in the fact t…"
ObjectId(5cafcc2c72d501346cb8f4c2),"RT @EarthAccounting: What Spy-Satellite Companies Can Teach NASA About #ClimateChange
The space agency is exploring what three Earth-observ…"
ObjectId(5cafcc2c72d501346cb8f4c5),RT @DeSmogBlog: Researchers Warn Arctic Has Entered 'Unprecedented State' That Threatens Global Climate Stability https://t.co/0uI2ijWVWO #…
ObjectId(5cafcc2d72d501346cb8f4c8),RT @pinkk9lover: 🤣😂Einstein @AOC has solved the reason behind the border invasion . It has nothing to do with communist dictators nor #Soci…
ObjectId(5cafcc3472d501346cb8f4cb),https://t.co/RdS5J00DbK
ObjectId(5cafcc3472d501346cb8f4ce),They are #listening in #Brussels at the Forum for the Future of Agriculture to a virtual presentation by Dr.… https://t.co/0QGUmhy95P
ObjectId(5cafcc3672d501346cb8f4d1),RT @b_noticed: I have to repost this. I missed a typo in the spelling of Thunberg. 🤦🏻‍♀️ Sorry @gretathunberg! I would love to send you a p…
ObjectId(5cafcc3772d501346cb8f4d4),RT @BKestenbaum7: Glaciers and Arctic Ice Are Vanishing. Time to Get Radical Before It's Too Late - https://t.co/vCm3HFyHfZ via @commondrea…
ObjectId(5cafcc3972d501346cb8f4d7),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc3972d501346cb8f4da),RT @DeSmogBlog: Researchers Warn Arctic Has Entered 'Unprecedented State' That Threatens Global Climate Stability https://t.co/0uI2ijWVWO #…
ObjectId(5cafcc3a72d501346cb8f4dd),RT @SenWhitehouse: Nearly every economist who has seriously studied #climatechange has concluded that such a carbon fee needs to be a big p…
ObjectId(5cafcc3b72d501346cb8f4e0),"RT @PaulEDawson: ""Beyond 2050, there is a 50% probability that about half of the world's population will be subject to mean temperatures in…"
ObjectId(5cafcc3f72d501346cb8f4e3),"I can’t get enough of @JohnKerry asking @RepThomasMassie “are you serious?”

#JohnKerry #ThomasMassie… https://t.co/07zfK3XSAT"
ObjectId(5cafcc4672d501346cb8f4e6),A TOTALLY #TRANSPARENT TOTALLY #EDUCATION &amp; #EQUALITY BASED TOTALLY #SUSTAINABLE GLOBAL #COOP! A #GLOBAL #MISSION… https://t.co/WGoL36qcqL
ObjectId(5cafcc4e72d501346cb8f4e9),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcc5172d501346cb8f4ec),#MPPA @rwassme @SacStateGASPPA @sacstate
ObjectId(5cafcc5472d501346cb8f4ef),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcc5772d501346cb8f4f2),"RT @AllanMargolin: As Donald denies #climatechange &amp; rising seas, NYC moves ahead with its own #GreenNewDeal https://t.co/LrYdekB1X3 via @H…"
ObjectId(5cafcc5772d501346cb8f4f5),@trapdinawrpool The Cons would turn them into transphobe Nazi #climatechange deniers!😂
ObjectId(5cafcc6172d501346cb8f4f8),"RT @BonesUK: “If your government isn’t protecting you and the future of your kids, you have a duty to rebel, and a right to rebel,” article…"
ObjectId(5cafcc6272d501346cb8f4fb),"RT @ElizHarball: Followers in the lower 48, please listen to this story. https://t.co/fhjy63oWCf"
ObjectId(5cafcc6372d501346cb8f4fe),RT @DeSmogBlog: Researchers Warn Arctic Has Entered 'Unprecedented State' That Threatens Global Climate Stability https://t.co/0uI2ijWVWO #…
ObjectId(5cafcc6972d501346cb8f501),#Scheer and #Ford are #ClimateDeniers #TeamTrudeau #CarbonTax
ObjectId(5cafcc6a72d501346cb8f504),"CO2 variations from plants overwhelmed by traffic emissions

Fossil fuel emissions are exceeding what natural syste… https://t.co/zsc1V74wNc"
ObjectId(5cafcc6f72d501346cb8f507),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc7072d501346cb8f50a),RT @BibeeChristian: So what you are saying @AOC is climate change is only hitting the places where refugees are coming from but nowhere els…
ObjectId(5cafcc7472d501346cb8f50d),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcc7472d501346cb8f510),RT @bl_preston: My hard copies of the Research Handbook on #Climatechange Adaptation Policy just arrived. Order your copy today or download…
ObjectId(5cafcc7472d501346cb8f513),"RT @affluencekana: ジュゴンとウミガメがいっしょに泳ぐ姿

どちらも生態系を守る大切な生き物

こんな海をなくしたくない

#エコシステム #沖縄ジュゴン #地球温暖化 #絶滅危惧種
#英語 #リーダーシップ #環境保護
#Dugong #seaturtle…"
ObjectId(5cafcc7572d501346cb8f516),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcc7672d501346cb8f519),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcc7872d501346cb8f51c),"RT @WBrettWilson: You employ some of the stupidest fuckers available to run your non-charity intiatives - making money off of lies. 

You l…"
ObjectId(5cafcc7c72d501346cb8f51f),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc7d72d501346cb8f522),RT @BKestenbaum7: Glaciers and Arctic Ice Are Vanishing. Time to Get Radical Before It's Too Late - https://t.co/vCm3HFyHfZ via @commondrea…
ObjectId(5cafcc7f72d501346cb8f525),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc8272d501346cb8f528),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcc8372d501346cb8f52b),RT @SeanBradbery: @TonyAbbottMHR #TeamTony is ready....for more wrecking in the name of power for Tony...shame about the dead reefs and fis…
ObjectId(5cafcc8472d501346cb8f52e),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc8572d501346cb8f531),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcc8772d501346cb8f534),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcc8872d501346cb8f537),Busy day at the @HouseDemocrats Issue Conference discussing everything from healthcare access and trade policy to e… https://t.co/U28vQoaCh9
ObjectId(5cafcc8972d501346cb8f53a),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcc8a72d501346cb8f53d),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcc8e72d501346cb8f540),"This picture does say a thousand words! 
@SkypeScientist session with 5th grade students in Bangkok, Thailand 🇦🇺👩‍🔬… https://t.co/aluUFJUf1u"
ObjectId(5cafcc9572d501346cb8f543),Minnesota legislator introduces #ClimateChange bill written by teens. https://t.co/ZNi2oDBeYr https://t.co/xOexZLcd07
ObjectId(5cafcc9672d501346cb8f546),RT @GuledWiliq: Why our #innovation is #disruptive ? Because we are addressing local problem such as indoor air pollution &amp; deforestation w…
ObjectId(5cafcc9672d501346cb8f549),"RT @AllanMargolin: #ClimateChange Mean A Whole New World - But NOT A Good One

@ERNESTZorro @seth_leitman @LokiLoptr @0yogini0 @REnsslin @E…"
ObjectId(5cafcc9872d501346cb8f54c),RT @abhishkJntrMnt: सत भक्ति प्रारम्भ नहीं की तो ये प्रथ्वी जल्दी ही नर्क बनने के कगार पर है https://t.co/9pwMO3WIHx
ObjectId(5cafcc9972d501346cb8f54f),"What exactly is Norway’s population density and square kilometre land mass compared to Canada’s?!?

#FakeCrisis"
ObjectId(5cafcc9972d501346cb8f552),"RT @PaulEDawson: ""Policymakers have severely underestimated the risks of ecological tipping points, according to a study that shows 45% of…"
ObjectId(5cafcc9972d501346cb8f555),"RT @GeraldKutney: Sebastián Piñera: ""There is no planet B. Nature is shouting at us ""take care of me, so that I can take care of you""... wh…"
ObjectId(5cafcca172d501346cb8f558),RT @JessiePelchat1: Une recente etude montre que la #pollution de l'air liée au #transportroutier est responsable de 4 millions de nouveaux…
ObjectId(5cafcca172d501346cb8f55b),🌍 @Conservatives @GretaThunberg #HumansofXR #السودان #ClimateChange
ObjectId(5cafcca472d501346cb8f55e),"""Love is flower like. Friendship is like a sheltering tree"". ~S.T.Coleridge https://t.co/Mj2DeG1bzs
#climatechange… https://t.co/YMaBij5Vd3"
ObjectId(5cafcca672d501346cb8f561),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafccaa72d501346cb8f564),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafccac72d501346cb8f567),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafccaf72d501346cb8f56a),RT @JessLStanley: Agreed. Wholeheartedly. It's time to make change. Invest in clean infrastructure and active transportation networks. #Cli…
ObjectId(5cafccb072d501346cb8f56d),RT @GaryWHall: @BHPanimalwatch Yea - it always is bouncing around - but I think that the lack of a trend in the summer min sea ice extent i…
ObjectId(5cafccb172d501346cb8f570),@SKYRIDER4538 @ar15m4mid The #left is just taking all their #bulletpoints and putting them together. Next will be… https://t.co/dROMODYqSo
ObjectId(5cafccb572d501346cb8f573),"RT @robertluster: So, @JohnKerry is bent outa shape because Trump doesn't think Hoaxes are issues that deserve his attention — is that your…"
ObjectId(5cafccb672d501346cb8f576),"RT @BecauseIDied: At what temperature do humans to stop producing males? 
#ClimateChangeIsReal #TheFutureIsFemale #climatechange https://t.…"
ObjectId(5cafccb872d501346cb8f579),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafccbf72d501346cb8f57c),"RT @UNFCCC: Chile's President @sebastianpinera: There is no planet B. Nature is shouting at us ""take care of me, so that I can take care of…"
ObjectId(5cafccc172d501346cb8f57f),"@SKYRIDER4538 #ClimateChange is wealth redistribution on a global scale. 
In fact I cannot think of any agenda or p… https://t.co/UooIz6frXv"
ObjectId(5cafccc472d501346cb8f582),"RT @affluencekana: ジュゴンとウミガメがいっしょに泳ぐ姿

どちらも生態系を守る大切な生き物

こんな海をなくしたくない

#エコシステム #沖縄ジュゴン #地球温暖化 #絶滅危惧種
#英語 #リーダーシップ #環境保護
#Dugong #seaturtle…"
ObjectId(5cafccc572d501346cb8f585),RT @SolarPowerAust: Amazon Employees Demand More Climate Action From Bezos And Board #solarpower #solarpanels #solarpv #solarenergy #batter…
ObjectId(5cafcccd72d501346cb8f588),"RT @WAHouseDems: Rep. Tarleton: ""Moving away from fossil fuels has to start somewhere. Washington has the courage to build a 21st century e…"
ObjectId(5cafccd272d501346cb8f58b),RT @AOC: Sec. John Kerry: “Congresswoman Ocasio-Cortez  has in fact offered more leadership in one day or in one week than President Trump…
ObjectId(5cafccd472d501346cb8f58e),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafccd572d501346cb8f591),"RT @vasaych: Lets think about the future and let's be Smart about it.
#pakistanat100 
#Climatechange 
#WB https://t.co/ofQjUQByc9"
ObjectId(5cafccd572d501346cb8f594),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafccd872d501346cb8f597),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafccd972d501346cb8f59a),RT @BibeeChristian: So what you are saying @AOC is climate change is only hitting the places where refugees are coming from but nowhere els…
ObjectId(5cafccdd72d501346cb8f59d),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcce672d501346cb8f5a0),RT @afBILOMBO: #WBGMeetings #BoyWhoHarnessedTheWind let’s enjoy the movie 🎥 🍿 with the #Bllog4Dev squad and let’s have a chat with @wkamkwa…
ObjectId(5cafcce772d501346cb8f5a3),"RT @affluencekana: ジュゴンとウミガメがいっしょに泳ぐ姿

どちらも生態系を守る大切な生き物

こんな海をなくしたくない

#エコシステム #沖縄ジュゴン #地球温暖化 #絶滅危惧種
#英語 #リーダーシップ #環境保護
#Dugong #seaturtle…"
ObjectId(5cafcceb72d501346cb8f5a6),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafccec72d501346cb8f5a9),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafccee72d501346cb8f5ac),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafccee72d501346cb8f5af),Read the experts and not just anyone who hugs trees.
ObjectId(5cafccf072d501346cb8f5b2),"RT @wildernews: #Bill10 will be passed into law today. It gives huge new tax breaks to #LNG producers.

You can show the gov. you won’t sta…"
ObjectId(5cafccf472d501346cb8f5b5),Trust Chief Minister @HowardQuayleMHK can manage to take time out to address current @IOMGovernment thought on this… https://t.co/3LlrSI7lll
ObjectId(5cafccf472d501346cb8f5b8),@AOC Bwhahahahaha everything she says is a disaster. She is a disgrace
ObjectId(5cafcd0072d501346cb8f5bb),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcd0172d501346cb8f5be),RT @RepRobinKelly: Busy day at the @HouseDemocrats Issue Conference discussing everything from healthcare access and trade policy to educat…
ObjectId(5cafcd0472d501346cb8f5c1),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcd0872d501346cb8f5c4),"RT @TorranceCoste: Every day, logging companies destroy the equivalent of 34 FIFA soccer fields -- just on Vancouver Island.

This isn't su…"
ObjectId(5cafcd0872d501346cb8f5c7),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafcd0c72d501346cb8f5ca),We have begun the Dadino Minimum (a la Maunder Minimum) which will last 60 to 80 years of global cooling To prevent… https://t.co/blW7ais8Ub
ObjectId(5cafcd0e72d501346cb8f5cd),Really?  This is your source for wh windmills kill people?
ObjectId(5cafcd0f72d501346cb8f5d0),"RT @GreenCampaignAf: Tanzania plans to ban the production, importation, sale &amp; use of all single-use plastic bags by July, to help tackle #…"
ObjectId(5cafcd1372d501346cb8f5d3),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcd1572d501346cb8f5d6),"RT @VanessaPirotta: This picture does say a thousand words! 
@SkypeScientist session with 5th grade students in Bangkok, Thailand 🇦🇺👩‍🔬🇹🇭Th…"
